run_id,show,theatre,opening_date,closing_date,date_source,is_revival,revival_rank,genre,based_on,lead_cast,title_ambiguous,n_weeks_observed
by-jeeves-run1,By Jeeves,Helen Hayes Theatre,2001-10-21,2001-12-30,week_range,False,1,,,,,11
bye-bye-birdie-run1,Bye Bye Birdie,Henry Miller's Theatre,2009-09-13,2010-01-24,week_range,False,1,,,,,20
cabaret-run1,Cabaret,Minskoff Theatre,1987-10-11,1988-06-05,week_range,True,1,,,,,35
cabaret-run2,Cabaret,Studio 54,1998-02-15,2004-01-04,week_range,True,2,,,,,304
cabaret-run3,Cabaret,August Wilson Theatre,2014-03-23,2025-09-21,week_range,True,3,,,,,131
cafe-crown-run1,Cafe Crown,Brooks Atkinson Theatre,1989-02-19,1989-03-26,week_range,False,1,,,,,6
call-me-izzy-run1,Call Me Izzy,Studio 54,2025-05-25,2025-08-24,week_range,False,1,,,,,14
camelot-run1,Camelot,Vivian Beaumont Theater,1993-06-20,2023-07-23,week_range,False,1,,,,,28
canciones-de-mi-padre-run1,Canciones De Mi Padre,Minskoff Theatre,1988-07-17,1988-07-31,week_range,False,1,,,,,3
candida-run1,Candida,Criterion Center Stage Right,1993-03-07,1993-05-02,week_range,False,1,,,,,9
candide-run1,Candide,Gershwin Theatre,1997-04-20,1997-07-27,week_range,False,1,,,,,15
caroline-or-change-run1,"Caroline, or Change",Eugene O'Neill Theatre,2004-04-18,2022-01-09,week_range,False,1,,,,,34
carousel-run1,Carousel,Vivian Beaumont Theater,1994-02-20,1995-01-15,week_range,True,1,,,,,48
carousel-run2,Carousel,Imperial Theatre,2018-03-04,2018-09-16,week_range,True,2,,,,,29
carrie-run1,Carrie,Virginia Theatre,1988-05-01,1988-05-15,week_range,False,1,,,,,3
casa-valentina-run1,Casa Valentina,Samuel J. Friedman Theatre,2014-04-06,2014-06-29,week_range,False,1,,,,,13
cat-on-a-hot-tin-roof-run1,Cat on a Hot Tin Roof,Eugene O'Neill Theatre,1990-03-18,1990-08-05,week_range,True,1,,,,,21
cat-on-a-hot-tin-roof-run2,Cat on a Hot Tin Roof,Music Box Theatre,2003-10-12,2004-03-07,week_range,True,2,,,,,22
cat-on-a-hot-tin-roof-run3,Cat on a Hot Tin Roof,Broadhurst Theatre,2008-02-17,2008-06-22,week_range,True,3,,,,,19
cat-on-a-hot-tin-roof-run4,Cat on a Hot Tin Roof,Richard Rodgers Theatre,2012-12-23,2013-03-31,week_range,True,4,,,,,15
catch-me-if-you-can-run1,Catch Me If You Can,Neil Simon Theatre,2011-03-13,2011-09-04,week_range,False,1,,,,,26
cats-run1,Cats,Winter Garden Theatre,1985-06-09,2000-09-10,week_range,True,1,,,,,797
cats-run2,Cats,Neil Simon Theatre,2016-07-17,2017-12-31,week_range,True,2,,,,,77
cats-the-jellicle-ball-run1,Cats: The Jellicle Ball,Broadhurst Theatre,2026-03-22,2026-08-09,week_range,False,1,,,,,21
catskills-on-broadway-run1,Catskills on Broadway,Lunt-Fontanne Theatre,1991-11-24,1993-01-03,week_range,False,1,,,,,59
celebrity-autobiography-run1,Celebrity Autobiography,Sam S. Shubert Theatre,2018-12-02,2026-06-21,week_range,False,1,,,,,9
chaplin-run1,Chaplin,Ethel Barrymore Theatre,2012-08-26,2013-01-06,week_range,False,1,,,,,20
charlie-and-the-chocolate-factory-run1,Charlie and the Chocolate Factory,Lunt-Fontanne Theatre,2017-04-02,2018-01-14,week_range,False,1,,,,,42
checkmates-run1,Checkmates,46th Street Theatre,1988-07-24,1989-01-01,week_range,False,1,,,,,24
chess-run1,Chess,Imperial Theatre,1988-04-17,2026-06-21,week_range,False,1,,,,,47
chicago-run1,Chicago,Ambassador Theatre,1996-10-27,2026-08-16,week_range,False,1,,,,,1476
chicken-biscuits-run1,Chicken & Biscuits,Circle in the Square Theatre,2021-09-26,2021-11-28,week_range,False,1,,,,,9
children-of-a-lesser-god-run1,Children of a Lesser God,Studio 54,2018-03-25,2018-05-27,week_range,False,1,,,,,10
china-doll-run1,China Doll,Gerald Schoenfeld Theatre,2015-10-25,2016-01-31,week_range,False,1,,,,,14
chinese-coffee-run1,Chinese Coffee,Circle in the Square Theatre,1992-05-31,1992-08-02,week_range,False,1,,,,,10
chinglish-run1,Chinglish,Longacre Theatre,2011-10-16,2012-01-29,week_range,False,1,,,,,16
chita-rivera-the-dancer-s-life-run1,Chita Rivera: The Dancer's Life,Gerald Schoenfeld Theatre,2005-11-27,2006-02-19,week_range,False,1,,,,,13
chitty-chitty-bang-bang-run1,Chitty Chitty Bang Bang,Hilton Theatre,2005-03-27,2006-01-01,week_range,False,1,,,,,41
choir-boy-run1,Choir Boy,Samuel J. Friedman Theatre,2018-12-16,2019-03-10,week_range,False,1,,,,,13
chronicle-of-a-death-foretold-run1,Chronicle of a Death Foretold,Plymouth Theatre,1995-05-21,1995-07-16,week_range,False,1,,,,,9
chu-chem-run1,Chu Chem,Ritz Theatre,1989-03-19,1989-05-14,week_range,False,1,,,,,9
cinderella-run1,Cinderella,Broadway Theatre,2013-01-27,2015-01-04,week_range,False,1,,,,,102
cirque-dreams-run1,Cirque Dreams,Broadway Theatre,2008-06-22,2008-08-24,week_range,False,1,,,,,10
cirque-du-soleil-paramour-run1,Cirque du Soleil Paramour,Lyric Theatre,2016-04-17,2017-04-16,week_range,False,1,,,,,53
city-of-angels-run1,City of Angels,Virginia Theatre,1989-11-26,1992-01-19,week_range,False,1,,,,,113
closer-run1,Closer,Music Box Theatre,1999-03-14,1999-08-22,week_range,False,1,,,,,24
clybourne-park-run1,Clybourne Park,Walter Kerr Theatre,2012-04-01,2012-09-02,week_range,False,1,,,,,23
clyde-s-run1,Clyde's,Hayes Theater,2021-11-07,2022-01-16,week_range,False,1,,,,,11
coastal-disturbances-run1,Coastal Disturbances,Circle in the Square Theatre,1987-02-15,1988-01-03,week_range,False,1,,,,,47
colin-quinn-an-irish-wake-run1,Colin Quinn -- An Irish Wake,Helen Hayes Theatre,1998-08-30,1998-09-20,week_range,False,1,,,,,4
colin-quinn-long-story-short-run1,Colin Quinn: Long Story Short,Helen Hayes Theatre,2010-10-24,2011-03-06,week_range,False,1,,,,,20
collected-stories-run1,Collected Stories,Samuel J. Friedman Theatre,2010-04-11,2010-06-13,week_range,False,1,,,,,10
come-back-little-sheba-run1,"Come Back, Little Sheba",Biltmore Theatre,2008-01-06,2008-03-16,week_range,False,1,,,,,11
come-fly-away-run1,Come Fly Away,Marquis Theatre,2010-03-07,2010-09-05,week_range,False,1,,,,,27
come-from-away-run1,Come From Away,Gerald Schoenfeld Theatre,2017-02-19,2022-10-02,week_range,False,1,,,,,214
comedy-tonight-run1,Comedy Tonight,Lunt-Fontanne Theatre,1994-12-18,1994-12-25,week_range,False,1,,,,,2
company-run1,Company,Criterion Center Stage Right,1995-09-03,1995-12-03,week_range,True,1,,,,,14
company-run2,Company,Ethel Barrymore Theatre,2006-11-05,2007-07-01,week_range,True,2,,,,,35
company-run3,Company,Bernard B. Jacobs Theatre,2020-03-08,2022-07-31,week_range,True,3,,,,,38
constellations-run1,Constellations,Samuel J. Friedman Theatre,2014-12-21,2015-03-15,week_range,False,1,,,,,13
contact-run1,Contact,Vivian Beaumont Theater,2000-03-05,2002-09-01,week_range,False,1,,,,,131
conversations-with-my-father-run1,Conversations with My Father,Royale Theatre,1992-03-08,1993-03-14,week_range,False,1,,,,,54
copenhagen-run1,Copenhagen,Royale Theatre,2000-03-26,2001-01-21,week_range,False,1,,,,,44
coram-boy-run1,Coram Boy,Imperial Theatre,2007-04-22,2007-05-27,week_range,False,1,,,,,6
corpse-run1,Corpse!,Helen Hayes Theatre,1985-12-15,1986-04-20,week_range,False,1,,,,,19
cost-of-living-run1,Cost of Living,Samuel J. Friedman Theatre,2022-09-18,2022-11-06,week_range,False,1,,,,,8
crazy-he-calls-me-run1,Crazy He Calls Me,Walter Kerr Theatre,1992-01-19,1992-02-02,week_range,False,1,,,,,3
crazy-for-you-run1,Crazy for You,Sam S. Shubert Theatre,1992-02-02,1996-01-07,week_range,False,1,,,,,206
criss-angel-raw-the-mindfreak-unplugged-run1,Criss Angel Raw - The Mindfreak Unplugged,Lunt-Fontanne Theatre,2019-07-07,2019-07-07,week_range,False,1,,,,,1
cry-baby-run1,Cry-Baby,Marquis Theatre,2008-03-16,2008-06-22,week_range,False,1,,,,,15
cuba-and-his-teddy-bear-run1,Cuba and His Teddy Bear,Longacre Theatre,1986-07-20,1986-09-21,week_range,False,1,,,,,10
cult-of-love-run1,Cult of Love,Hayes Theater,2024-11-24,2025-02-02,week_range,False,1,,,,,11
curtains-run1,Curtains,Al Hirschfeld Theatre,2007-03-04,2008-06-29,week_range,False,1,,,,,70
cymbeline-run1,Cymbeline,Vivian Beaumont Theater,2007-11-04,2008-01-06,week_range,False,1,,,,,10
cyrano-the-musical-run1,Cyrano - The Musical,Neil Simon Theatre,1993-10-24,1994-03-20,week_range,False,1,,,,,22
cyrano-de-bergerac-run1,Cyrano de Bergerac,Richard Rodgers Theatre,2007-10-14,2008-01-06,week_range,True,1,,,,,13
cyrano-de-bergerac-run2,Cyrano de Bergerac,American Airlines Theatre,2012-09-16,2012-11-25,week_range,True,2,,,,,11
dame-edna-back-with-a-vengeance-run1,Dame Edna: Back with a Vengeance,Music Box Theatre,2004-11-07,2005-05-01,week_range,False,1,,,,,26
dame-edna-the-royal-tour-run1,Dame Edna: The Royal Tour,Booth Theatre,1999-09-19,2000-07-02,week_range,False,1,,,,,42
dames-at-sea-run1,Dames at Sea,Helen Hayes Theatre,2015-09-27,2016-01-03,week_range,False,1,,,,,14
damn-yankees-run1,Damn Yankees,Marquis Theatre,1994-02-20,1995-08-06,week_range,False,1,,,,,69
dana-h-run1,Dana H.,Lyceum Theatre,2021-10-03,2021-11-28,week_range,False,1,,,,,9
dance-of-death-run1,Dance of Death,Broadhurst Theatre,2001-09-23,2002-01-13,week_range,False,1,,,,,17
dance-of-the-vampires-run1,Dance of the Vampires,Minskoff Theatre,2002-10-20,2003-01-26,week_range,False,1,,,,,15
dancin-run1,Dancin',Music Box Theatre,2023-03-05,2023-05-14,week_range,False,1,,,,,11
dancing-at-lughnasa-run1,Dancing at Lughnasa,Plymouth Theatre,1991-10-13,1992-10-25,week_range,False,1,,,,,55
dangerous-games-run1,Dangerous Games,Nederlander Theatre,1989-10-15,1989-10-22,week_range,False,1,,,,,2
danny-gans-on-broadway-the-man-of-many-v-run1,Danny Gans on Broadway: The Man of Many Voices,Neil Simon Theatre,1995-11-05,1995-11-12,week_range,False,1,,,,,2
dave-chappelle-live-on-broadway-run1,Dave Chappelle Live on Broadway,Lunt-Fontanne Theatre,2019-07-14,2019-07-21,week_range,False,1,,,,,2
david-byrne-s-american-utopia-run1,David Byrne's American Utopia,St. James Theatre,2019-10-06,2022-04-03,week_range,False,1,,,,,48
david-copperfield-dreams-and-nightmares-run1,David Copperfield: Dreams and Nightmares,Martin Beck Theatre,1996-12-01,1996-12-29,week_range,False,1,,,,,5
days-of-wine-and-roses-run1,Days Of Wine And Roses,Studio 54,2024-01-07,2024-03-31,week_range,False,1,,,,,13
dead-accounts-run1,Dead Accounts,Music Box Theatre,2012-11-11,2013-01-06,week_range,False,1,,,,,9
dead-outlaw-run1,Dead Outlaw,Longacre Theatre,2025-04-13,2025-06-29,week_range,False,1,,,,,12
dear-evan-hansen-run1,Dear Evan Hansen,Music Box Theatre,2016-11-20,2022-09-18,week_range,False,1,,,,,213
death-becomes-her-run1,Death Becomes Her,Lunt-Fontanne Theatre,2024-10-27,2026-06-28,week_range,False,1,,,,,88
death-and-the-king-s-horseman-run1,Death and the King's Horseman,Vivian Beaumont Theater,1987-02-15,1987-03-29,week_range,False,1,,,,,7
death-and-the-maiden-run1,Death and the Maiden,Brooks Atkinson Theatre,1992-02-23,1992-08-02,week_range,False,1,,,,,24
death-of-a-salesman-run1,Death of a Salesman,Eugene O'Neill Theatre,1999-01-24,1999-11-07,week_range,True,1,,,,,40
death-of-a-salesman-run2,Death of a Salesman,Hudson Theatre,2012-02-19,2023-01-15,week_range,True,2,,,,,34
death-of-a-salesman-run3,Death of a Salesman,Winter Garden Theatre,2026-03-08,2026-08-09,week_range,True,3,,,,,23
democracy-run1,Democracy,Brooks Atkinson Theatre,2004-11-07,2005-04-17,week_range,False,1,,,,,24
derren-brown-secret-run1,Derren Brown: Secret,Cort Theatre,2019-09-08,2020-01-05,week_range,False,1,,,,,18
design-for-living-run1,Design for Living,American Airlines Theatre,2001-02-18,2001-05-13,week_range,False,1,,,,,13
desire-under-the-elms-run1,Desire Under the Elms,St. James Theatre,2009-04-19,2009-05-24,week_range,False,1,,,,,6
deuce-run1,Deuce,Music Box Theatre,2007-04-15,2007-08-19,week_range,False,1,,,,,19
diana-run1,Diana,Longacre Theatre,2021-11-07,2021-12-19,week_range,False,1,,,,,7
dinner-at-eight-run1,Dinner at Eight,Vivian Beaumont Theater,2002-11-24,2003-01-26,week_range,False,1,,,,,10
dirty-blonde-run1,Dirty Blonde,Helen Hayes Theatre,2000-04-16,2001-03-04,week_range,False,1,,,,,47
dirty-rotten-scoundrels-run1,Dirty Rotten Scoundrels,Imperial Theatre,2005-02-06,2006-09-03,week_range,False,1,,,,,83
disaster-run1,Disaster!,Nederlander Theatre,2016-02-14,2016-05-08,week_range,False,1,,,,,13
disgraced-run1,Disgraced,Lyceum Theatre,2014-09-28,2015-03-01,week_range,False,1,,,,,23
dividing-the-estate-run1,Dividing the Estate,Booth Theatre,2008-10-26,2009-01-04,week_range,False,1,,,,,11
doctor-zhivago-run1,Doctor Zhivago,Broadway Theatre,2015-03-29,2015-05-10,week_range,False,1,,,,,7
dog-day-afternoon-run1,Dog Day Afternoon,August Wilson Theatre,2026-03-15,2026-07-12,week_range,False,1,,,,,18
don-t-dress-for-dinner-run1,Don't Dress For Dinner,American Airlines Theatre,2012-04-01,2012-06-17,week_range,False,1,,,,,12
don-t-get-god-started-run1,Don't Get God Started,Longacre Theatre,1987-10-18,1988-01-10,week_range,False,1,,,,,13
donny-marie-a-broadway-christmas-run1,Donny & Marie - A Broadway Christmas,Marquis Theatre,2010-12-12,2011-01-02,week_range,False,1,,,,,4
doubles-run1,Doubles,Ritz Theatre,1985-06-09,1986-01-05,week_range,False,1,,,,,31
doubt-run1,Doubt,Walter Kerr Theatre,2005-03-13,2024-04-21,week_range,False,1,,,,,81
dr-seuss-how-the-grinch-stole-christmas-run1,Dr. Seuss' How the Grinch Stole Christmas!,Hilton Theatre,2006-10-29,2007-01-07,week_range,True,1,,,,,11
dr-seuss-how-the-grinch-stole-christmas-run2,Dr. Seuss' How the Grinch Stole Christmas!,St. James Theatre,2007-11-04,2008-01-06,week_range,True,2,,,,,10
dracula-the-musical-run1,"Dracula, the Musical",Belasco Theatre,2004-08-01,2005-01-02,week_range,False,1,,,,,23
dream-run1,Dream,Royale Theatre,1997-03-16,1997-07-06,week_range,False,1,,,,,17
dreamgirls-run1,Dreamgirls,Ambassador Theatre,1987-06-28,1987-11-29,week_range,False,1,,,,,23
driving-miss-daisy-run1,Driving Miss Daisy,John Golden Theatre,2010-10-10,2011-04-10,week_range,False,1,,,,,27
drowning-crow-run1,Drowning Crow,Biltmore Theatre,2004-02-01,2004-04-04,week_range,False,1,,,,,10
eastern-standard-run1,Eastern Standard,John Golden Theatre,1988-12-25,1989-03-26,week_range,False,1,,,,,14
eclipsed-run1,Eclipsed,John Golden Theatre,2016-02-28,2016-06-19,week_range,False,1,,,,,17
el-mago-pop-run1,El Mago Pop,Ethel Barrymore Theatre,2023-08-20,2023-08-27,week_range,False,1,,,,,2
elaine-stritch-at-liberty-run1,Elaine Stritch at Liberty,Neil Simon Theatre,2002-02-10,2002-05-26,week_range,False,1,,,,,16
electra-run1,Electra,Ethel Barrymore Theatre,1998-11-22,1999-03-21,week_range,False,1,,,,,18
elf-run1,Elf,Al Hirschfeld Theatre,2010-11-07,2011-01-02,week_range,True,1,,,,,9
elf-run2,Elf,Al Hirschfeld Theatre,2012-11-11,2025-01-05,week_range,True,2,,,,,18
elling-run1,Elling,Ethel Barrymore Theatre,2010-11-07,2010-11-28,week_range,False,1,,,,,4
enchanted-april-run1,Enchanted April,Belasco Theatre,2003-04-13,2003-08-31,week_range,False,1,,,,,21
end-of-the-rainbow-run1,End of the Rainbow,Belasco Theatre,2012-03-25,2012-08-19,week_range,False,1,,,,,22
english-run1,English,Todd Haimes Theatre,2025-01-05,2025-03-02,week_range,False,1,,,,,9
enron-run1,Enron,Broadhurst Theatre,2010-04-11,2010-05-09,week_range,False,1,,,,,5
epic-proportions-run1,Epic Proportions,Helen Hayes Theatre,1999-09-12,1999-12-19,week_range,False,1,,,,,15
equus-run1,Equus,Broadhurst Theatre,2008-09-07,2009-02-08,week_range,False,1,,,,,23
escape-to-margaritaville-run1,Escape to Margaritaville,Marquis Theatre,2018-02-18,2018-07-01,week_range,False,1,,,,,20
eugene-onegin-run1,Eugene Onegin,Martin Beck Theatre,1997-11-23,1997-11-23,week_range,False,1,,,,,1
eureka-day-run1,Eureka Day,Samuel J. Friedman Theatre,2024-12-01,2025-02-16,week_range,False,1,,,,,12
every-brilliant-thing-run1,Every Brilliant Thing,Hudson Theatre,2026-02-22,2026-08-09,week_range,False,1,,,,,25
everyday-rapture-run1,Everyday Rapture,American Airlines Theatre,2010-04-25,2010-07-11,week_range,False,1,,,,,12
evita-run1,Evita,Marquis Theatre,2012-03-18,2013-01-27,week_range,False,1,,,,,46
execution-of-justice-run1,Execution of Justice,Virginia Theatre,1986-03-09,1986-03-23,week_range,False,1,,,,,3
exit-the-king-run1,Exit the King,Ethel Barrymore Theatre,2009-03-08,2009-06-14,week_range,False,1,,,,,15
face-value-run1,Face Value,Cort Theatre,1993-03-14,1993-03-14,week_range,False,1,,,,,1
faith-healer-run1,Faith Healer,Booth Theatre,2006-04-23,2006-08-13,week_range,False,1,,,,,17
fallen-angels-run1,Fallen Angels,Todd Haimes Theatre,2026-03-29,2026-06-07,week_range,False,1,,,,,11
falsettos-run1,Falsettos,John Golden Theatre,1992-04-12,1993-06-27,week_range,True,1,,,,,64
falsettos-run2,Falsettos,Walter Kerr Theatre,2016-10-02,2017-01-08,week_range,True,2,,,,,15
farinelli-and-the-king-run1,Farinelli and the King,Belasco Theatre,2017-12-10,2018-03-25,week_range,False,1,,,,,16
fat-ham-run1,Fat Ham,American Airlines Theatre,2023-03-26,2023-07-02,week_range,False,1,,,,,15
fela-run1,Fela!,Eugene O'Neill Theatre,2009-10-25,2011-01-02,week_range,True,1,,,,,63
fela-run2,Fela!,Al Hirschfeld Theatre,2012-07-15,2012-08-05,week_range,True,2,,,,,4
fences-run1,Fences,46th Street Theatre,1987-03-22,1988-06-26,week_range,True,1,,,,,67
fences-run2,Fences,Cort Theatre,2010-04-18,2010-07-11,week_range,True,2,,,,,13
festen-run1,Festen,Music Box Theatre,2006-03-26,2006-05-21,week_range,False,1,,,,,9
fiddler-on-the-roof-run1,Fiddler on the Roof,Gershwin Theatre,1990-11-04,1991-06-16,week_range,True,1,,,,,33
fiddler-on-the-roof-run2,Fiddler on the Roof,Minskoff Theatre,2004-01-25,2006-01-08,week_range,True,2,,,,,103
fiddler-on-the-roof-run3,Fiddler on the Roof,Broadway Theatre,2015-11-22,2017-01-01,week_range,True,3,,,,,58
finding-neverland-run1,Finding Neverland,Lunt-Fontanne Theatre,2015-03-15,2016-08-21,week_range,False,1,,,,,75
finian-s-rainbow-run1,Finian's Rainbow,St. James Theatre,2009-10-11,2010-01-17,week_range,False,1,,,,,15
first-date-run1,First Date,Longacre Theatre,2013-07-14,2014-01-05,week_range,False,1,,,,,26
fish-in-the-dark-run1,Fish in the Dark,Cort Theatre,2015-02-08,2015-08-02,week_range,False,1,,,,,26
five-guys-named-moe-run1,Five Guys Named Moe,Eugene O'Neill Theatre,1992-03-22,1993-05-02,week_range,False,1,,,,,59
flamenco-puro-run1,Flamenco Puro,Mark Hellinger Theatre,1986-10-19,1986-11-30,week_range,False,1,,,,,7
flower-drum-song-run1,Flower Drum Song,Virginia Theatre,2002-09-29,2003-03-16,week_range,False,1,,,,,25
floyd-collins-run1,Floyd Collins,Vivian Beaumont Theater,2025-03-30,2025-06-22,week_range,False,1,,,,,13
flying-over-sunset-run1,Flying Over Sunset,Vivian Beaumont Theater,2021-11-14,2022-01-16,week_range,False,1,,,,,10
follies-run1,Follies,Belasco Theatre,2001-03-11,2001-07-15,week_range,True,1,,,,,19
follies-run2,Follies,Marquis Theatre,2011-08-07,2012-01-22,week_range,True,2,,,,,25
fool-for-love-run1,Fool For Love,Samuel J. Friedman Theatre,2015-09-20,2015-12-13,week_range,False,1,,,,,13
fool-moon-run1,Fool Moon,Richard Rodgers Theatre,1993-02-14,1993-09-05,week_range,True,1,,,,,30
fool-moon-run2,Fool Moon,Ambassador Theatre,1995-10-22,1996-01-07,week_range,True,2,,,,,12
fool-moon-run3,Fool Moon,Brooks Atkinson Theatre,1998-11-22,1999-01-03,week_range,True,3,,,,,7
footloose-run1,Footloose,Richard Rodgers Theatre,1998-10-11,2000-07-02,week_range,False,1,,,,,91
forever-tango-run1,Forever Tango,Marquis Theatre,1997-06-22,1998-08-02,week_range,True,1,,,,,58
forever-tango-run2,Forever Tango,Sam S. Shubert Theatre,2004-07-25,2004-11-28,week_range,True,2,,,,,15
forever-tango-run3,Forever Tango,Walter Kerr Theatre,2013-07-14,2013-09-15,week_range,True,3,,,,,10
fortune-s-fool-run1,Fortune's Fool,Music Box Theatre,2002-03-10,2002-07-21,week_range,False,1,,,,,20
fosse-run1,Fosse,Broadhurst Theatre,1998-12-27,2001-08-26,week_range,False,1,,,,,140
four-baboons-adoring-the-sun-run1,Four Baboons Adoring the Sun,Vivian Beaumont Theater,1992-02-23,1992-04-19,week_range,False,1,,,,,9
frankie-valli-and-the-four-seasons-on-br-run1,Frankie Valli and the Four Seasons On Broadway,Broadway Theatre,2012-10-21,2012-10-28,week_range,True,1,,,,,2
frankie-valli-and-the-four-seasons-on-br-run2,Frankie Valli and the Four Seasons On Broadway,Lunt-Fontanne Theatre,2016-10-23,2016-10-30,week_range,True,2,,,,,2
frankie-and-johnny-in-the-clair-de-lune-run1,Frankie and Johnny in the Clair de Lune,Belasco Theatre,2002-07-28,2003-03-09,week_range,True,1,,,,,33
frankie-and-johnny-in-the-clair-de-lune-run2,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,2019-05-05,2019-07-28,week_range,True,2,,,,,13
freak-run1,Freak,Cort Theatre,1998-01-25,1998-07-05,week_range,False,1,,,,,24
freestyle-love-supreme-run1,Freestyle Love Supreme,Booth Theatre,2019-09-15,2022-01-02,week_range,False,1,,,,,31
frost-nixon-run1,Frost/Nixon,Bernard B. Jacobs Theatre,2007-04-01,2007-08-19,week_range,False,1,,,,,21
frozen-run1,Frozen,Circle in the Square Theatre,2004-05-02,2004-08-22,week_range,True,1,,,,,17
frozen-run2,Frozen,St. James Theatre,2018-02-25,2020-03-08,week_range,True,2,,,,,107
fully-committed-run1,Fully Committed,Lyceum Theatre,2016-04-03,2016-07-31,week_range,False,1,,,,,18
fun-home-run1,Fun Home,Circle in the Square Theatre,2015-03-29,2016-09-11,week_range,False,1,,,,,76
funny-girl-run1,Funny Girl,August Wilson Theatre,2022-03-27,2023-09-03,week_range,False,1,,,,,76
gary-a-sequel-to-titus-andronicus-run1,Gary: A Sequel to Titus Andronicus,Booth Theatre,2019-03-17,2019-06-16,week_range,False,1,,,,,14
gem-of-the-ocean-run1,Gem of the Ocean,Walter Kerr Theatre,2004-11-28,2005-02-06,week_range,False,1,,,,,11
gentlemen-prefer-blondes-run1,Gentlemen Prefer Blondes,Lyceum Theatre,1995-04-02,1995-04-30,week_range,False,1,,,,,5
george-gershwin-alone-run1,George Gershwin Alone,Helen Hayes Theatre,2001-04-22,2001-07-22,week_range,False,1,,,,,14
gettin-the-band-back-together-run1,Gettin' the Band Back Together,Belasco Theatre,2018-07-22,2018-09-16,week_range,False,1,,,,,9
getting-away-with-murder-run1,Getting Away with Murder,Broadhurst Theatre,1996-02-25,1996-03-31,week_range,False,1,,,,,6
getting-married-run1,Getting Married,Circle in the Square Theatre,1991-06-09,1991-08-25,week_range,False,1,,,,,12
getting-and-spending-run1,Getting and Spending,Helen Hayes Theatre,1998-10-11,1998-11-29,week_range,False,1,,,,,8
ghetto-run1,Ghetto,Circle in the Square Theatre,1989-04-09,1989-05-28,week_range,False,1,,,,,8
ghetto-klown-run1,Ghetto Klown,Lyceum Theatre,2011-02-27,2011-07-10,week_range,False,1,,,,,20
ghost-the-musical-run1,Ghost The Musical,Lunt-Fontanne Theatre,2012-03-18,2012-08-19,week_range,False,1,,,,,23
giant-run1,Giant,Music Box Theatre,2026-03-15,2026-06-28,week_range,False,1,,,,,16
gigi-run1,Gigi,Neil Simon Theatre,2015-03-22,2015-06-21,week_range,False,1,,,,,14
girl-from-the-north-country-run1,Girl From the North Country,Belasco Theatre,2020-02-09,2022-06-19,week_range,False,1,,,,,28
glengarry-glen-ross-run1,Glengarry Glen Ross,Bernard B. Jacobs Theatre,2005-04-10,2005-08-28,week_range,True,1,,,,,21
glengarry-glen-ross-run2,Glengarry Glen Ross,Palace Theatre,2012-10-21,2025-06-29,week_range,True,2,,,,,30
glory-days-run1,Glory Days,Circle in the Square Theatre,2008-04-27,2008-05-11,week_range,False,1,,,,,3
god-of-carnage-run1,God of Carnage,Bernard B. Jacobs Theatre,2009-03-01,2010-06-06,week_range,False,1,,,,,61
godspell-run1,Godspell,Circle in the Square Theatre,2011-10-16,2012-06-24,week_range,False,1,,,,,37
golda-s-balcony-run1,Golda's Balcony,Helen Hayes Theatre,2003-10-05,2005-01-02,week_range,False,1,,,,,65
golden-boy-run1,Golden Boy,Belasco Theatre,2012-11-11,2013-01-20,week_range,False,1,,,,,11
golden-child-run1,Golden Child,Longacre Theatre,1998-03-29,1998-05-31,week_range,False,1,,,,,10
good-night-oscar-run1,"Good Night, Oscar",Belasco Theatre,2023-04-09,2023-08-27,week_range,False,1,,,,,21
good-night-and-good-luck-run1,"Good Night, and Good Luck",Winter Garden Theatre,2025-03-16,2025-06-08,week_range,False,1,,,,,13
good-people-run1,Good People,Samuel J. Friedman Theatre,2011-02-13,2011-05-29,week_range,False,1,,,,,16
good-vibrations-run1,Good Vibrations,Eugene O'Neill Theatre,2004-12-26,2005-04-24,week_range,False,1,,,,,18
grace-run1,Grace,Cort Theatre,2012-09-16,2013-01-06,week_range,False,1,,,,,17
grand-horizons-run1,Grand Horizons,Helen Hayes Theater,2019-12-29,2020-03-01,week_range,False,1,,,,,10
grand-hotel-run1,Grand Hotel,Gershwin Theatre,1989-10-22,1992-04-26,week_range,False,1,,,,,131
gray-s-anatomy-run1,Gray's Anatomy,Vivian Beaumont Theater,1993-11-07,1994-07-03,week_range,False,1,,,,,15
grease-run1,Grease,Eugene O'Neill Theatre,1994-04-24,1998-01-25,week_range,True,1,,,,,191
grease-run2,Grease,Brooks Atkinson Theatre,2007-07-29,2009-01-04,week_range,True,2,,,,,76
grey-gardens-run1,Grey Gardens,Walter Kerr Theatre,2006-10-08,2007-07-29,week_range,False,1,,,,,43
grey-house-run1,Grey House,Lyceum Theatre,2023-04-30,2023-07-30,week_range,False,1,,,,,14
grind-run1,Grind,Mark Hellinger Theatre,1985-06-09,1985-06-16,week_range,False,1,,,,,2
groundhog-day-run1,Groundhog Day,August Wilson Theatre,2017-03-19,2017-09-17,week_range,False,1,,,,,27
gutenberg-the-musical-run1,Gutenberg! The Musical!,James Earl Jones Theatre,2023-09-17,2024-01-28,week_range,False,1,,,,,20
guys-and-dolls-run1,Guys and Dolls,Martin Beck Theatre,1992-03-22,1995-01-08,week_range,True,1,,,,,147
